isJunior,lensColor,img,isFindInStore,isCustomizable,roxableLabel,brand,imgHover,isPolarized,colorsNumber,isOutOfStock,modelName,isEngravable,localizedColorLabel,name,listPrice,offerPrice
False,Cordovan Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125365604__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Michael Kors,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125365604__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,MK2137U ANAHEIM,False,Brown/Brown,MK2137U ANAHEIM,$99.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597460965__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597460965__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,VE2232,False,White/Grey,VE2232,$427.00,
False,Tungsten Iridium Polarized,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392588913__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392588913__002.png?impolicy=SGH_bgtransparent&width=640,True,5 colors,False,OO9297 She's Unstoppable,False,Brown/Brown,OO9297 She's Unstoppable,$224.00,$156.80
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/679420462981__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/679420462981__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,PR 08OS CONCEPTUAL,True,Tortoise/Brown,PR 08OS CONCEPTUAL,$310.00,
False,Polar Pink Mirror Flash Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597213332__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597213332__002.png?impolicy=SGH_bgtransparent&width=640,True,1 Color,False,PR 18XS,False,Brown/Pink,PR 18XS,$338.00,$169.00
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289347194__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289347194__002.png?impolicy=SGH_bgtransparent&width=640,True,4 colors,False,RB4101 Jackie Ohh,False,Black/Green,RB4101 Jackie Ohh,$213.00,
False,Dark Orange,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597488273__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Burberry,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597488273__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,BE4343 ASTRID,False,Orange/Orange,BE4343 ASTRID,$308.00,$215.60
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392578679__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392578679__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,AN4294 TYPE Z,False,Black/Grey,AN4294 TYPE Z,$99.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672916065__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672916065__002.png?impolicy=SGH_bgtransparent&width=640,True,3 colors,False,VE2198,False,Black/Grey,VE2198,$367.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597656559__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597656559__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,DG6177,False,Black/Grey,DG6177,$317.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597420129__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597420129__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,PR 17WSF,False,Black/Grey,PR 17WSF,$433.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597244107__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597244107__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,PR 21XS,False,Black/Grey,PR 21XS,$377.00,$301.60
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597627436__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597627436__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,PR 57YS,False,Silver/Grey,PR 57YS,$503.00,
False,Tiffany Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597361521__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Tiffany & Co.,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597361521__002.png?impolicy=SGH_bgtransparent&width=640,True,3 colors,False,TF4175B,False,Black/Blue,TF4175B,$542.00,
False,Dark Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125373814__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Tory Burch,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125373814__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,TY9065U,False,Black/Grey,TY9065U,$172.00,$120.40
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597462990__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597462990__002.png?impolicy=SGH_bgtransparent&width=640,False,6 colors,False,RB3016 CLUBMASTER FLECK,False,Grey/Grey,RB3016 CLUBMASTER FLECK,$178.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392465788__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392465788__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,AN4264 CLAYFACE,False,Black/Grey,AN4264 CLAYFACE,$94.00,$47.00
False,Clear with Blue-Light Filter,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597377485__001.png?impolicy=SGH_bgtransparent&width=640,True,True,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597377485__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,RB3016 CLUBMASTER BLUE-LIGHT CLEAR,False,Black/Transparent,RB3016 CLUBMASTER BLUE-LIGHT CLEAR,$163.00,
False,Clear to Black Iridium Photochromic,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392590886__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392590886__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,OO9463 Sutro Lite,False,Black/Black,OO9463 Sutro Lite,$214.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429041335__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429041335__002.png?impolicy=SGH_bgtransparent&width=640,True,1 Color,False,PEAHI,False,Black/Blue,PEAHI,$262.00,
False,Gold,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597046831__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Tiffany & Co.,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597046831__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,TF3066,False,Red/Gold,TF3066,$386.00,
False,Bronze,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429022112__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429022112__002.png?impolicy=SGH_bgtransparent&width=640,True,2 colors,False,264 MAVERICKS,False,Black/Copper,264 MAVERICKS,$316.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652051208__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652051208__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,GG0061S,False,Gold/Grey,GG0061S,$480.00,
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597246019__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597246019__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,PR 67XS,False,Black/Grey,PR 67XS,$407.00,
False,Green Classic G-15,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597209694__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597209694__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,RB3548 HEXAGONAL LEGEND GOLD,False,Gold/Green,RB3548 HEXAGONAL LEGEND GOLD,$163.00,
False,Grey Gradient Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597509022__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Burberry,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597509022__002.png?impolicy=SGH_bgtransparent&width=640,True,2 colors,False,BE4345 RUTH,False,Black/Grey,BE4345 RUTH,$304.00,
False,Azure Mirror Gradient Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597109291__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Vogue Eyewear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597109291__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,VO5293S,False,Blue/Blue,VO5293S,$81.00,$56.70
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597020749__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Vogue Eyewear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597020749__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,VO5270S,False,Brown/Brown,VO5270S,$90.00,$45.00
False,Light Grey Gradient Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597231176__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597231176__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,DG6138,False,Red/Grey,DG6138,$290.00,$203.00
False,Prizm Snow Sapphire Iridium,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392469526__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392469526__002.png?impolicy=SGH_bgtransparent&width=640,False,10 colors,False,OO7064 Flight Deck™ M Snow Goggles,False,White/Blue,OO7064 Flight Deck™ M Snow Goggles,$216.00,
False,Polarized Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392473110__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392473110__002.png?impolicy=SGH_bgtransparent&width=640,True,2 colors,False,AN4271 ZORO,False,Blue/Blue,AN4271 ZORO,$104.00,$52.00
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/713132414941__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ralph,https://assets.sunglasshut.com/is/image/LuxotticaRetail/713132414941__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,RA5150 RA 5150,False,Black/Brown,RA5150 RA 5150,$95.00,$66.50
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672460162__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ralph,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672460162__002.png?impolicy=SGH_bgtransparent&width=640,True,2 colors,False,RA5201,False,Black/Grey,RA5201,$134.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597533201__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597533201__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,VE2239,False,Gold/Grey,VE2239,$290.00,$203.00
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125926348__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Tory Burch,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125926348__002.png?impolicy=SGH_bgtransparent&width=640,True,1 Color,False,TY7059,False,Tortoise/Brown,TY7059,$212.00,$106.00
False,Polar Mirror Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597625531__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597625531__002.png?impolicy=SGH_bgtransparent&width=640,True,2 colors,False,RB3686 RB3686 CHROMANCE,False,Blue/Blue,RB3686 RB3686 CHROMANCE,$270.00,
False,Light Grey Gradient Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597185349__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597185349__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,DG4373,False,Black/Grey,DG4373,$372.00,$186.00
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934379046__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oliver Peoples,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934379046__002.png?impolicy=SGH_bgtransparent&width=640,True,6 colors,False,OV5298SU Finley Esq. Sun,False,Black/Grey,OV5298SU Finley Esq. Sun,$458.00,
False,Polar Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597167109__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Burberry,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597167109__002.png?impolicy=SGH_bgtransparent&width=640,True,4 colors,False,BE4308 CLARE,False,Black/Grey,BE4308 CLARE,$304.00,
False,Polarized Brown Classic B-15,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597431491__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597431491__002.png?impolicy=SGH_bgtransparent&width=640,True,5 colors,False,RB2195 Thalia,False,Tortoise/Brown,RB2195 Thalia,$213.00,
False,Grey Gradient Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125369305__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Tory Burch,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125369305__002.png?impolicy=SGH_bgtransparent&width=640,True,3 colors,False,TY7143U,False,Black/Grey,TY7143U,$212.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672266894__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672266894__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,RB2132 New Wayfarer Flash,False,Black/Blue,RB2132 New Wayfarer Flash,$176.00,
False,Orange,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672351392__001.png?impolicy=SGH_bgtransparent&width=640,True,True,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672351392__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,RB2132 NEW WAYFARER FLASH,False,Black/Orange,RB2132 NEW WAYFARER FLASH,$176.00,$140.80
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672217728__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Tiffany & Co.,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672217728__002.png?impolicy=SGH_bgtransparent&width=640,True,1 Color,False,TF4089B,False,Black/Grey,TF4089B,$436.00,
False,Dark Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597214711__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597214711__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,VE4387,False,Tortoise/Brown,VE4387,$317.00,
False,Grey Mirror Silver Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/7895653238237__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Armani Exchange,https://assets.sunglasshut.com/is/image/LuxotticaRetail/7895653238237__002.png?impolicy=SGH_bgtransparent&width=640,True,2 colors,False,AX4026S,False,Grey/Grey,AX4026S,$102.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597575676__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Persol,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597575676__002.png?impolicy=SGH_bgtransparent&width=640,True,3 colors,False,PO3235S El Profesor Sergio,False,Grey/Grey,PO3235S El Profesor Sergio,$395.00,
False,Chambray Sunset,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125382830__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Michael Kors,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125382830__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,MK1045 SAN DIEGO,False,Gold/Blue,MK1045 SAN DIEGO,$99.00,
False,Brown Pink Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125391610__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Coach,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125391610__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,HC8353U CD473,False,Pink/Brown,HC8353U CD473,$170.00,
False,Rose Gold Mirror,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125379939__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Michael Kors,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125379939__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,MK1108 BASTIA,False,Gold/Gold,MK1108 BASTIA,$99.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289346944__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289346944__002.png?impolicy=SGH_bgtransparent&width=640,True,6 colors,False,RB2140 ORIGINAL WAYFARER CLASSIC,False,Tortoise/Green,RB2140 ORIGINAL WAYFARER CLASSIC,$213.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597625739__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597625739__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,PR 16YS,False,Black/Grey,PR 16YS,$391.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597075213__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597075213__002.png?impolicy=SGH_bgtransparent&width=640,True,3 colors,False,RB4306F,False,Tortoise/Brown,RB4306F,$186.00,
False,Pink Mirror Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392578693__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392578693__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,AN3083 DROPHEAD,False,Black/Pink,AN3083 DROPHEAD,$109.00,
False,Blue Mirror Chromance Polarized,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597122856__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597122856__002.png?impolicy=SGH_bgtransparent&width=640,True,2 colors,False,RB4330CH CHROMANCE,False,Black/Blue,RB4330CH CHROMANCE,$250.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597682541__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597682541__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,VE2248,False,Black/Grey,VE2248,$345.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597686075__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597686075__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,VE4426BU,False,Black/Grey,VE4426BU,$414.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429015534__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429015534__002.png?impolicy=SGH_bgtransparent&width=640,True,2 colors,False,BREAKWALL,False,Black/Grey,BREAKWALL,$178.00,
False,Green Classic G-15,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597177061__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597177061__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,RB1969 RECTANGLE 1969,False,Silver/Green,RB1969 RECTANGLE 1969,$161.00,$128.80
False,Gradient Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597530972__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597530972__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,RB3681,False,Gold/Brown,RB3681,$144.00,
False,Blue Mirror,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963782531__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Costa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963782531__002.png?impolicy=SGH_bgtransparent&width=640,True,2 colors,False,6S9030 Baffin,False,Black/Blue,6S9030 Baffin,$229.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429048747__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429048747__002.png?impolicy=SGH_bgtransparent&width=640,True,2 colors,False,744STARFISH,False,Black/Grey,744STARFISH,$262.00,
False,Polarized Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597410038__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597410038__002.png?impolicy=SGH_bgtransparent&width=640,True,5 colors,False,RB4341CH CHROMANCE,False,Blue/Blue,RB4341CH CHROMANCE,$208.00,
False,Light Grey Gradient Dark Grey Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125125475__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Coach,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125125475__002.png?impolicy=SGH_bgtransparent&width=640,True,1 Color,False,HC8285U L1137,False,Black/Grey,HC8285U L1137,$203.00,$101.50
False,Blue Mirror Chromance Polarized,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597122993__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597122993__002.png?impolicy=SGH_bgtransparent&width=640,True,3 colors,False,RB4321CH CHROMANCE,False,Black/Blue,RB4321CH CHROMANCE,$239.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652173467__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652173467__002.png?impolicy=SGH_bgtransparent&width=640,False,2 colors,False,GG0416SK,False,Black/Grey,GG0416SK,$405.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672471717__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Bvlgari,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672471717__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,BV8164B,False,Black/Grey,BV8164B,$377.00,$188.50
False,Grey Gradient Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597661027__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597661027__002.png?impolicy=SGH_bgtransparent&width=640,True,2 colors,False,RB4101 JACKIE OHH TRANSPARENT,False,Violet/Grey,RB4101 JACKIE OHH TRANSPARENT,$213.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652205076__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Saint Laurent,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652205076__002.png?impolicy=SGH_bgtransparent&width=640,False,1 Color,False,SL 276 MICA,False,Black/Grey,SL 276 MICA,$395.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597432283__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597432283__002.png?impolicy=SGH_bgtransparent&width=640,False,5 colors,False,RB4344,False,Tortoise/Brown,RB4344,$151.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672828047__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672828047__002.png?impolicy=SGH_bgtransparent&width=640,False,3 colors,False,RB3648 MARSHAL,False,Gold/Green,RB3648 MARSHAL,$174.00,
False,Dark Blue Polar + AR,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597663052__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Persol,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597663052__002.png?impolicy=SGH_bgtransparent&width=640,True,4 colors,False,PO3225S,False,Blue/Blue,PO3225S,$395.00,
False,Dark Grey Mirror Gold,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597555197__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597555197__002.png?impolicy=SGH_bgtransparent&width=640,False,4 colors,False,VE2240,False,Brown/Gold,VE2240,$372.00,
False,Polar Grey Gradient Dark Violet,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597603942__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Vogue Eyewear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597603942__002.png?impolicy=SGH_bgtransparent&width=640,True,3 colors,False,VO5426S,False,Violet/Grey,VO5426S,$90.00,
